"No stairs to bathroomWine & beer onlyGarden seating","","","m-f 5:30-8","house margaritas","","Endearing owner Reis Goldberg, who&#146;s behind the bar most nights, has made all of the neighborhood&#146;s diverse elements&#151;yuppie newcomers, lifelong residents, artists, lesbians&#151;happy together. Three levels ensure that there&#146;s always a spot for quiet conversation as well as periodic jazz performances and poetry readings. Sit at the main-floor bar while you sort out the wine selections, or hit the pool table in the candlelit downstairs lounge. The backyard garden is open every day (weather permitting) until 11pm.","SinglesLive musicFoodOutdoor seatingConversation-friendlyPool tableDate placeWheelchair accessible bathroomHappy hourLive DJNoted mixologistDartsPrivate roomsBottle serviceSports bar","MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Park Slope","","","","","","","","","","","","","","","","5:30pm&#8211;4am","","","","","","","","","","","","","","","","20422","","","","","","","","","","","","","","","","375A Fifth Ave between 5th and 6th Sts","Bar Reis","","","","","","","","","","","","","","","","204","718-832-5716","","","","","","","","","","","","","","","","Average drink: $5","","","","","","","","","","","","","","","","Pub","","Subway: F, G, M, R to Fourth Ave&#8211;9th St","","","","","","","","","","","","","","","","","","rr BC04 Jesse Serwer (trial) ","","6/29/2009","718-832-5716","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","BarReis","","BC","","","","","","","","","","","","","","","","","",""
"","Heavy Metal: Metallica, Black Sabbath, etc.","","","","","Want to see how T.G.I. Friday&#146;s would look if it were owned by the heavy-metal band GWAR? No fake Tiffany lamps or wacky street signs; walls here display disembodied doll heads, plastic skulls and a full-size coffin. Like Friday&#146;s, it&#146;s all surface: Aside from the kitty-litter stench of ratty couches, there&#146;s nothing truly scary. If you can handle the phony dive theme, you&#146;ll find cheap beer and a jukebox loaded with music that inspires vigorous air-drumming by the aging metalheads hunched over the bar.","JukeboxCheap drinksDive barLoungeVideo gamesNo steps at entranceWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Daily 10:30am&#8211;4am","","","","","","","","","","","","","","","","20423","","","","","","","","","","","","","","","","538 Ninth Ave between 39th and 40th Sts","Bellevue","","","","","","","","","","","","","","","","129","212-760-0660","","","","","","","","","","","","","","","","Average drink: $4","","","","","","","","","","","","","","","","Dive bar","","Subway: A, C, E to 42nd St&#8211;Port Authority","","","","","","","","","","","","","","","","","","rr BC04 Mark Sinclair","","3/27/2008","212-760-0660","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","Bellevue","","BC","","","","","","","","","","","","","","","","","",""
"Liquor licenseDate place","","","","","","Dark-green walls, framed prints, and floral-print chairs and sofas evoke an English country inn at this bar inside the Mark hotel. Patrons are mostly well-heeled hotel guests who shun notoriety, as well as a few East Siders chatting over pricey cocktails. Peckish? The hors d&#146;oeuvres list includes beluga caviar for $115.","FoodLoungeNo steps at entranceWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper East Side","","","","","","","","","","","","","","","","Daily 4pm&#8211;1am","","","","","","","","","","","","","","","","20425","","","","","","","","","","","","","","","","The Mark, 25 E 77th St at Madison Ave","Mark&#146;s Lounge","","","","","","","","","","","","","","","","174","212-879-1864","","","","","","","","","","","","","","","","Average drink: $12","","","","","","","","","","","","","","","","Bars","","Subway: 6 to 77th St","","","","","","","","","","","","","","","","","","uu","","3/27/2008","212-879-1864","Fact check inRaw review inFirst edit inFinal edit inCopy edit inReady to galley","","10021","","","","","","","","","","","","","","","","","","MarksLounge","","BC","","","","","","","","","","","","","","","","","",""
"No stairs to bathroom","","","","","","Thirsty (and thrifty) patrons get bang for their buck at this legendary hang, where the sassy owner serves 32-ounce cups of ice-cold beer for $3.50&#8211;$4.50 a pop (standard brews include Bud and Beck&#146;s). When she&#146;s not working the tap or covering your drink with a coaster while you step out for a smoke, the bouffant-topped Rosemary Bleday will cheerfully fill you in on the history of the neighborhood&#151;she&#146;s run this bar for 53 years.","Dive barCheap drinksJukeboxSports barVideo gamesWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Williamsburg","","","","","","","","","","","","","","","","Mon&#8211;Sat 9am&#8211;4am; Sun noon&#8211;4am","","","","","","","","","","","","","","","","20428","","","","","","","","","","","","","","","","188 Bedford Ave between North 6th and North 7th Sts","Rosemary&#146;s Greenpoint Tavern","","","","","","","","","","","","","","","","189","718-384-9539","","","","","","","","","","","","","","","","Average drink: $4","","","","","","","","","","","","","","","","Sports bar","","Subway: L to Bedford Ave","","","","","","","","","","","","","","","","","","rr BC04 Kerry Smith (trial)","","4/4/2008","718-384-9539","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","RosemarysGreenpointTavern","","BC","","","","","","","","","","","","","","","","","",""
"","","","Daily 1&#8211;8pm drink specials","","","Drop in and join a mixed bag of happy, freaky East Village hedonists in search of (or in the process of stirring up) a good party. Drinks at Sin Sin are affordable and the happy hour is long: 1 to 8pm daily. DJs at upstairs Leopard Lounge span the globe from deep house and nu-jazz to drum &#146;n&#146; bass and underground hip-hop. Former Liquid Liquid frontman Sal Principato spins Afrobeat here on Sunday nights.","Happy hourLive DJLive musicDancingBottle serviceLoungeJukeboxNo steps at entranceWheelchair accessible bathroom","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","East Village","","","","","","","","","","","","","","","","Daily 1pm&#8211;4am","","","","","","","","","","","","","","","","20429","","","","","","","","","","","","","","","","248 E 5th St at Second Ave","Sin Sin & Leopard Lounge","","","","","","","","","","","","","","","","99","212-253-2222","","","","","","","","","","","","","","","","verage drink: $6. Cover (weekends only): $9","","","","","","","","","","","","","","","","Bars","","Subway: F, V to Lower East Side&#8211;Second Ave","","","","","","","","","","","","","","","","","","uu","","3/27/2008","212-253-2222","Fact check inRaw review inFinal edit inFirst edit inCopy edit in","","","","","","","","","","","","","","","","","","","","SinSinLeopardLounge","","BC","","","","","","","","","","","","","","","","","www.leopardlounge.com",""
"Private roomsEntertainment, explain below:","","","12-3pm daily 2nd drink is complimentary","","complimentary buffet of salads and cold sandwiches","It&#146;s odd to call it middle-of-the-road, but that&#146;s just where Flash Dancers falls in the Manhattan strip-club continuum. Neither skanky dive nor executive club, Flash Dancers delivers the T&A essentials in a clean, comfortable setting. Part with the cover charge and drink minimum, then join the carousers watching topless and soon-to-be topless women strut on a winding catwalk. A lap dance will cost you $20; back-massage specialists add another option for stress reduction. Remember to keep your hands to yourself.","After-work crowdFoodHappy hourGood for large groupsCover chargeLive DJBottle serviceFree snacksWheelchair accessible bathroomVIP section","AmEx, DC, MC, V","AmEx, MC, V","","","","","","","AmEx, MC, V","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","Stripping","Midtown West","Financial District","","","","","","","Midtown West","","","","","","","","Mon&#8211;Sat noon&#8211;4am; Sun 8pm&#8211;4am","Mon&#8211;Sat noon&#8211;4am; Sun 8pm&#8211;4am","","","","","","","Mon&#8211;Fri noon&#8211;4am; Sat 8pm&#8211;4am","","","","","","","","20430","59 Murray St between Church St and West Broadway","","","","","","","320 W 45th St between Eighth and Ninth Aves","","","","","","","","1674 Broadway between 52nd and 53rd Sts","Flash Dancers","New York Dolls","","","","","","","Private Eyes","","","","","","","","133","212-315-5107","212-227-6912, 212-791-5261","","","","","","","212-582-4001","","","","","","","","Cover: $10&#8211;$20 (one-drink minimum). Average drink: $9","Average drink: $9","","","","","","","Average drink: $9","","","","","","","","Pub","","Subway: B, D, E to Seventh Ave; N, R, W to 49th St; 1 to 50th St","Subway: R, W to City Hall; 2, 3 to Park Pl","","","","","","","Subway: A, C, E to 42nd St&#8211;Port Authority","","","","","","","","","","rr BC04 Fred Meyer","","3/27/2008","212-315-5107","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","FlashDancers","","BC","","","","","","","","","","","","","","","","","www.flashdancersnyc.com",""
"Sidewalk tablesTake-outSmoking section in bar onlyBar to hang out inLiquor licenseGood to dine aloneNo stairs to bathroomTrendy scene","","","","BT cosmo, special margarita","","Thanks in part to New York&#146;s growing legion of Gallic expats, this bar-bistro successfully re-creates the relaxed flavor of a French hangout. On a warm afternoon, the windows will likely be open and the outdoor tables filled. A dozen wines are available by the glass, and the kitchen cooks past midnight&#151;try some Medoc with your late-night <em>moules.</em> A foosball table helps keep things lively.","No steps at entranceOutdoor seatingAfter-work crowdFoodExtensive wine listLive musicNoted mixologistSports barPrivate roomsBottle serviceWheelchair accessible bathroom","AmEx","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Boerum Hill","","","","","","","","","","","","","","","","Mon, Tue 7am&#8211;1am; Wed, Thu 7am&#8211;2am; Fri 7am&#8211;3am; Sat 10am&#8211;3am; Sun 10am&#8211;1am","","","","","","","","","","","","","","","","20431","","","","","","","","","","","","","","","","128 Smith St at Dean St","Bar Tabac","","","","","","","","","","","","","","","","195","718-923-0918","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Sports bar","","Subway: F, G to Bergen St","","","","","","","","","","","","","","","","","","rr BC04 Eric Hunter","","3/27/2008","718-923-0918","Raw review inFirst edit inFinal edit inCopy edit inFact check in","","","","","","","","","","","","","","","","","","","","BarTabac","","BC","","","","","","","","","","","","","","","","","",""
"Private rooms","","","","","","Red velvet curtains, sofas and bordello-style wallpaper amp up the lusty vibe at this UES spot, presided over by a suggestive portrait of Adam, Eve and the infamous apple. Though there aren&#146;t any house specials, and the wine selection isn&#146;t very distinguished, the cozy atmosphere more than makes up for it. Bring a date, and consider the apple...martini.","SinglesDate placeConversation-friendlySports barExtensive beer selectionLoungeGood for large groupsFireplacePrivate roomsDress codeStrict door policyLive DJNo steps at entranceWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper East Side","","","","","","","","","","","","","","","","Mon&#8211;Thu 7:30pm&#8211;2am; Fri, Sat 7:30pm&#8211;4am","","","","","","","","","","","","","","","","20432","","","","","","","","","","","","","","","","300 E 89th St between First and Second Aves","The Auction House","","","","","","","","","","","","","","","","171","212-427-4458","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Date place","","Subway: 4, 5, 6 to 86th St","","","","","","","","","","","","","","","","","","Jennifer DeMerritt","","8/18/2008","212-427-4458","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","AuctionHouse","","BC","","","","","","","","","","","","","","","","","",""
"","","","the Eye Opener, 8am&#8211;10am","","","It&#146;s happy hour in reverse: Jeremy&#146;s 8 to 10am &#147;eye opener&#148; is just the ticket for day traders seeking liquid assets. The deal offers 32-ounce Styrofoam buckets of Coors for just $5. After work, you&#146;ll find off-the-clock Wall Streeters and hard hats comfortably sharing the bar. Join them to nibble crispy fried clams while catching up on the game, broadcast on five televisions.","Happy hourFrattyFoodCheap drinksDive barAfter-work crowdOutdoor seatingJukeboxSports barExtensive beer selectionVideo gamesWheelchair accessible bathroomNYCVisit: Explorer","AmEx, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Financial District","","","","","","","","","","","","","","","","Mon&#8211;Fri 8am&#8211;midnight; Sat 10am&#8211;midnight; Sun noon&#8211;midnight","","","","","","","","","","","","","","","","20433","","","","","","","","","","","","","","","","228 Front St between Beekman St and Peck Slip","Jeremy&#146;s Ale House","","","","","","","","","","","","","","","","23","212-964-3537","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Sports bar","","Subway: A, C to Broadway&#8211;Nassau St; J, M, Z, 2, 3, 4, 5 to Fulton St","","","","","","","","","","","","","","","","","","uu","","8/18/2008","212-964-3537","First edit inFinal edit inCopy edit inFact check in","","","","","","","","","","","","","","","","","","","","JeremysAleHouse","","BC","","","","","","","","","","","","","","","","","www.jeremysalehouse.com",""
"","see review","","","","","<em>Dive</em> doesn&#146;t always equal <em>dump.</em> At Otis, a lounge crowd sips red wine while fratboys pound pints two stools down; plush couches flank a pool table bathed in cranberry light; and modern art hangs across from TVs tuned to ESPN, as Guns N&#146; Roses blasts from the jukebox. Attentive bartenders offer a refill as soon as your glass is empty, and if you need sustenance, they&#146;ll supply take-out menus. This not-so-divey dive is as comfy as your living room.","JukeboxAfter-work crowdConversation-friendlyCheap drinksGood for large groupsSports barPool tableLoungeDate placeDive barLive musicSinglesFrattyFood","MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","5pm&#8211;4am","","","","","","","","","","","","","","","","20434","","","","","","","","","","","","","","","","754 Ninth Ave between 50th and 51st Sts","Otis","","","","","","","","","","","","","","","","139","212-246-4417","","","","","","","","","","","","","","","","Average drink: $5","","","","","","","","","","","","","","","","Date place","","Subway: C, E to 50th St","","","","","","","","","","","","","","","","","","rr BC04 Genevieve Powers (trial)","","3/27/2008","212-246-4417","Fact check inRaw review inFirst edit inFinal edit inCopy edit inReady to galley","","","","","","","","","","","","","","","","","","","","Otis","","BC","","","","","","","","","","","","","","","","","",""
"Reservations neededTake-outBar to hang out inLiquor licenseNotable wine listKid-friendlyHealth-conscious menu itemsDecent vegetarian offeringsGood to dine aloneDate placeNo steps at entranceNo stairs to bathroomNotable chefQuiet/conversation-friendlyBrunch noteworthyCatering","","","","","plantain chips","If you&#146;re looking for the right place to break up with your significant other, consider the quiet bar at this intimate restaurant. Any inclination to make an emotional scene will be stifled by the room&#146;s palpable serenity, and the lovelorn can console themselves with appropriately bracing drinks, like the fresh lime and ginger daquiri, and comforting fried bar bites, such as crisp oysters with lemon r&eacute;moulade. Sure, you dumped your honey, but you also gave them a taste of a great neighborhood bar.","Conversation-friendlyFree snacksOlder crowdFoodWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","West Village","","","","","","","","","","","","","","","","Mon&#8211;Thu 6&#8211;10:30pm; Fri, Sat 6&#8211;11pm; Sun 5&#8211;9pm","","","","","","","","","","","","","","","","20435","","","","","","","","","","","","","","","","9 Jones St between Bleecker and W 4th Sts","Inside (CLOSED)","","","","","","","","","","","","","","","","63","212-229-9999","","","","","","","","","","","","","","","","Average drink: $8","","","","","","","","","","","","","","","","Bars","","Subway: A, C, E, B, D, F, V to W 4th St","","","","","","","","","","","","","","","","","","uu","","3/25/2008","212-229-9999","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","strange, far flung","","","","","","","","","","","","","","","","","","","Inside(CLOSED","","BC","yes","","","","","","","","","","","","","","","","",""
"","","","","","","Well-dressed men are everywhere: puffing stogies from the bar&#146;s humidor (flush celebs lease the humidors for $1,000 a year); sipping pricey Scotch while ensconced in leather couches or perched at the copper-topped bar; and plotting world domination. Yet the bar boasts some of the sweetest girlie drinks to be found anywhere, as well as the 63rd Street Martini, a $63 concoction of cognac, port and pear liqueur that sounds far too rich for our blood.","CigarsLoungeOlder crowdFoodWheelchair accessible bathroom","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Upper East Side","","","","","","","","","","","","","","","","Mon, Tue 5pm&#8211;12:30am; Wed&#8211;Sat 5pm&#8211;1:30am","","","","","","","","","","","","","","","","20436","","","","","","","","","","","","","","","","26 E 63rd St between Madison and Park Aves","Club Macanudo","","","","","","","","","","","","","","","","173","212-752-8200","","","","","","","","","","","","","","","","Average drink: $11","","","","","","","","","","","","","","","","Bars","","Subway: F to Lexington Ave&#8211;63rd St","","","","","","","","","","","","","","","","","","uu","","3/24/2008","212-752-8200","First edit inFact check inFinal edit inRaw review inCopy edit in","","","","","","","","","","","","","","","","","","","","ClubMacanudo","","BC","","","","","","","","","","","","","","","","","www.clubmacanudo.com",""
"","Old punk/hardcore/ new rock","","","","","Pool table: check. Video games: check. Cheap drinks: check. It&#146;s an East Village bar, all right, set a bit apart by a jukebox that ranges from Siouxsie and the Banshees to Weezer and the Used. Many of the original punk rockers used to hang here back in the day; their bedraggled descendants are still around, slamming back $5 Tecate and tequila combos.","Cheap drinksSinglesSports barJukeboxPool tableVideo gamesConversation-friendlyWheelchair accessible bathroom","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","East Village","","","","","","","","","","","","","","","","6pm&#8211;4am","","","","","","","","","","","","","","","","20437","","","","","","","","","","","","","","","","441 E 6th St between First Ave and Ave A","Cherry Tavern","","","","","","","","","","","","","","","","84","212-777-1448","","","","","","","","","","","","","","","","Average drink: $4","","","","","","","","","","","","","","","","Sports bar","","Subway: F, V to Lower East Side&#8211; Second Ave; 6 to Astor Pl","","","","","","","","","","","","","","","","","","rr BC04 Melissa Bertoncini ","","3/27/2008","212-777-1448","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","CherryTavern","","BC","","","","","","","","","","","","","","","","","",""
"","","","","","","&#147;I&#146;m sorry, is my smoke bothering you?&#148; asked a stylish young woman. She didn&#146;t add &#147;Too bad,&#148; but she could have: This is one of the city&#146;s few legal cigarette lounges. Some 150 exotic smokes are offered for sale; a &#147;flight&#148; of one of each brand is $1,500. The other tasting menu features such pairings as three special champagne kirs (apricot, raspberry and peach) with slices of rare filet mignon on a buttered croissant followed by Shepheard&#146;s Hotel German cigarettes.","FoodCigarsAfter-work crowdConversation-friendlyWheelchair accessible bathroomBottle service","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Soho","","","","","","","","","","","","","","","","Mon&#8211;Wed, Sun 5pm&#8211;2am; Thu&#8211;Sat 5pm&#8211;4am","","","","","","","","","","","","","","","","20439","","","","","","","","","","","","","","","","32 Watts St between Sixth Ave and Thompson St","Circa Tabac","","","","","","","","","","","","","","","","49","212-941-1781","","","","","","","","","","","","","","","","Average drink: $10","","","","","","","","","","","","","","","","Bars","","Subway: A, C, E, 1 to Canal St","","","","","","","","","","","","","","","","","","rr BC04 Peter Zaremba","","3/27/2008","212-941-1781","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","CircaTabac","","BC","","","","","","","","","","","","","","","","","",""
"Garden seating","","","","","breadsticks, olives","This place feels like a suburban backyard&#151;except for the Empire State Building soaring toward the clouds across the street. This after-work hangout has a plain-potatoes bar with beer in cans ($4 and $5) and wine in plastic cups ($6). ","Live DJLive musicConversation-friendlyOutdoor seatingDate placeOlder crowdFree snacksFoodGreat viewsNo steps at entranceLive DJPrivate roomsBottle serviceWheelchair accessible bathroom","AmEx, DC, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","Mon&#8211;Sat 5:30&#8211;10pm","","","","","","","","","","","","","","","","20440","","","","","","","","","","","","","","","","Hotel Metro, 45 W 35th St between Fifth and Sixth Aves","Metro Grill","","","","","","","","","","","","","","","","137","212-279-3535","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Pub","","Subway: B, D, F, V, N, Q, R, W to 34th St&#8211;Herald Sq","","","","","","","","","","","","","","","","","","TONY 511 Rooftop Bars feature","","6/8/2009","212-279-3535","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","MetroGrill","","BC","","","","","","","","","","","","","","","","","www.hotelmetronyc.com",""
"No steps at entranceNo stairs to bathroom","","","$4 special Chambord margaritas, $3 draft beers","they do liquor promotions","","The look&#151;pressed-tin ceiling, star-shaped paper lanterns, comfy couches, exposed-brick walls&#151;is more alluring than the average neighborhood watering hole, but the munchies and DJ-spun music lean heavily toward the mainstream. Your taste will determine whether you say you want a Revolution.","Private roomsLive DJNoteworthy cocktailsSports barAfter-work crowdLive DJFoodFireplaceLoungeExtensive wine listNo steps at entranceHappy hourWheelchair accessible bathroom","AmEx, DC, Disc, MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Midtown West","","","","","","","","","","","","","","","","5pm&#8211;3am","","","","","","","","","","","","","","","","20441","","","","","","","","","","","","","","","","611 Ninth Ave between 43rd and 44th Sts","Revolution","","","","","","","","","","","","","","","","141","212-489-8451","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Pub","","Subway: A, C, E to 42nd St&#8211;Port Authority","","","","","","","","","","","","","","","","","","uu","","10/9/2009","212-489-8451","Fact check inRaw review inFirst edit inFinal edit inCopy edit in","","","","","","","","","","","","","","","","","","","","Revolution","","BC","","","","","","","","","","","","","","","","","www.revolutionnyc.com",""
"No steps at entranceNo stairs to bathroomWheelchair accessible bathroom","","","","","","You might ask &agrave; la <em>South Park,</em> &#147;What the fuck is a Bavarian beer garden doing in Alphabet City?&#148; Upon entering, you&#146;d have your answer: It&#146;s schvimming mit kustomers. In addition to the trees and checkered tablecloths, there&#146;s a guy in a ski suit doing the chicken dance near the bar. A dozen German brews are on tap, four in the bottle. After knocking back a few, you too will be shaking a tail feather.","Extensive beer selectionFoodAfter-work crowdSidewalk tablesWine & beer onlyNo steps at entranceWheelchair accessible bathroomNYCVisit: TrendsetterNYCVisit: Explorer","Cash only","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","East Village","","","","","","","","","","","","","","","","Mon&#8211;Thu 5pm&#8211;1am; Fri 4pm&#8211;4am; Sat 1pm&#8211;4am; Sun 1pm&#8211;1am","","","","","","","","","","","","","","","","20443","","","","","","","","","","","","","","","","107&#8211;109 Ave C at 7th St","Zum Schneider","","","","","","","","","","","","","","","","103","212-598-1098","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Bars","","Subway: F, V to Lower East Side&#8211;Second Ave; L to First Ave","","","","","","","","","","","","","","","","","","Pervaiz Shallwani","","8/18/2008","212-598-1098","Raw review inFirst edit inFinal edit inCopy edit inFact check inReady to galley","","","","","","","","","","","","","","","","","","","","ZumSchneider","","BC","","","","","","","","","","","","","","","","","",""
"","","","3-6, 12-3 half price","","fresh popcorn","The fireplace, wooden floors and walls, smoky lighting and five television sets bear more resemblance to a British pub than to a corner bar in Brooklyn. Older locals prop up the bar; younger patrons gravitate toward the pool table and dartboard in the back. Both sets are drawn to the generous number (and reasonable prices) of draft beers and to the roof deck, which is accessible in the summer.","Free snacksHappy hourAfter-work crowdFireplaceSinglesFrattyFoodExtensive beer selectionDartsPool tableArtsyWheelchair accessible bathroom","AmEx, MC, V","","","","","","","","","","","","","","","","","Brooklyn, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","","Brooklyn: Carroll Gardens","","","","","","","","","","","","","","","","Mon&#8211;Fri 3pm&#8211;4am; Sat, Sun noon&#8211;4am","","","","","","","","","","","","","","","","20446","","","","","","","","","","","","","","","","222 Smith St at Butler St","Angry Wade&#146;s","","","","","","","","","","","","","","","","194","718-488-7253","","","","","","","","","","","","","","","","Average drink: $6","","","","","","","","","","","","","","","","Pub","","Subway: F, G to Bergen St","","","","","","","","","","","","","","","","","","uu","","3/27/2008","718-488-7253","Raw review inFirst edit inFact check inFinal edit inCopy edit in","","","","","","","","","","","","","","","","","","","","AngryWades","","BC","","","","","","","","","","","","","","","","","",""
"","","","","Great fruit-puree bases","peanuts, popcorn, pretzels","Body parts and booze are the hallmarks of this quirky drinkery. Energetic DJs spin an array of tunes to satisfy punk rockers and casual locals. Cocktails like Blue Balls and Ankle Breaker might make you feel like a cadaver the morning after, but you&#146;ll love the affable bartenders and soft candle glow that fills the space. Co-owner Sean Hollitz plans to add X-ray&#8211;film lighting, and unmentionable men&#146;s and women&#146;s bathroom indicators.","Live DJNoted mixologistSinglesDate placeNo steps at entranceOutdoor seatingPrivate roomsFree snacksWheelchair accessible bathroomPool tableLoungeHappy hourConversation-friendlyGood for large groupsExtensive wine listBottle service","MC, V","","","","","","","","","","","","","","","","","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","New York, NY","","DJ","East Village","","","","","","","","","","","","","","","","6pm&#8211;4am","","","","","","","","","","","","","","","","20447","","","","","","","","","","","","","","","","511 E 6th St between Aves A and B","Anatomy Bar","","","","","","","","","","","","","","","","81","212-995-8889","","","","","","","","","","","","","","","","Average drink: $7","","","","","","","","","","","","","","","","Date place","","Subway: F, V to Lower East Side&#8211;Second Ave; 6 to Astor Pl","","","","","","","","","","","","","","","","","","nn BC04 Mindy Fox","","3/27/2008","212-995-8889","Fact check inRaw review inFirst edit inFinal edit inCopy edit inReady to galley","","","","","","","","","","","","","","","","","","","","AnatomyBar","","BC","","","","","","","","","","","","","","","","","",""
